id,symbol,side,price,quantity,timestamp,order_id,user_id,created_at
247,ARBUSDT,buy,1.99,64.97,1708114150192,2250000000122790091,1,2025-04-08 17:33:08
248,ARBUSDT,buy,1.751,85.66,1708704293073,2250000000127976115,1,2025-04-08 17:33:08
249,ARBUSDT,sell,2.12,122.03,1709615710197,2250000000137235815,1,2025-04-08 17:33:08
250,ARBUSDT,buy,1.87,70,1709450838959,2250000000135169405,1,2025-04-08 17:33:08
251,ARBUSDT,buy,1.9,82.78,1709450836223,2250000000135166340,1,2025-04-08 17:33:08
252,ARBUSDT,sell,2.06,91.44,1709232024952,2250000000132830103,1,2025-04-08 17:33:08
253,ARBUSDT,sell,2.05,98.47,1709232020340,2250000000132828738,1,2025-04-08 17:33:08
254,ARBUSDT,buy,1.823,82.28,1710493835123,2250000000149682205,1,2025-04-08 17:33:08
255,ARBUSDT,buy,1.093,65.23,1712947456551,2250000000170090978,1,2025-04-08 17:33:08
256,ARBUSDT,buy,0.967,103.41,1715580772131,2250000000187970112,1,2025-04-08 17:33:08
257,ARBUSDT,buy,0.551,90.74,1727818840108,2250000000284973427,1,2025-04-08 17:33:08
258,ARBUSDT,buy,0.504,158.73,1729898552191,2250000000297460603,1,2025-04-08 17:33:08
259,ARBUSDT,buy,0.5,128.09,1729898532577,2250000000297454473,1,2025-04-08 17:33:08
260,ARBUSDT,buy,0.8,187.5,1734630551673,2250000000349241141,1,2025-04-08 17:33:08
261,ARBUSDT,buy,0.725,19,1735569314708,2250000000356863314,1,2025-04-08 17:33:08
262,ARBUSDT,buy,0.725,280.02,1735569314708,2250000000356863313,1,2025-04-08 17:33:08
263,ARBUSDT,buy,0.62,200,1737962384604,2250000000373857244,1,2025-04-08 17:33:08
264,ONDOUSDT,buy,0.65,184.68,1712946759759,2220000000206279167,1,2025-04-09 17:48:20
265,ONDOUSDT,sell,0.83834,24.36,1713764742490,2220000000223677682,1,2025-04-09 17:48:20
266,ONDOUSDT,buy,0.82025,13.26,1713760884411,2220000000223628835,1,2025-04-09 17:48:20
267,ONDOUSDT,buy,0.82025,11.13,1713760884410,2220000000223628834,1,2025-04-09 17:48:20
268,ONDOUSDT,sell,0.82477,24.76,1713652158120,2220000000222313373,1,2025-04-09 17:48:20
269,ONDOUSDT,buy,0.80698,24.79,1713644424962,2220000000222237029,1,2025-04-09 17:48:20
270,ONDOUSDT,sell,0.76221,0.25,1713595168311,2220000000221541195,1,2025-04-09 17:48:20
271,ONDOUSDT,sell,0.76221,15.57,1713595167965,2220000000221541192,1,2025-04-09 17:48:20
272,ONDOUSDT,sell,0.76221,37.76,1713595167962,2220000000221541191,1,2025-04-09 17:48:20
273,ONDOUSDT,buy,0.73916,27.06,1713582297570,2220000000221434639,1,2025-04-09 17:48:20
274,ONDOUSDT,buy,0.7525,26.58,1713579139405,2220000000221402673,1,2025-04-09 17:48:20
275,ONDOUSDT,buy,0.79163,42.7,1715128447981,2220000000241689537,1,2025-04-09 17:48:20
276,ONDOUSDT,buy,0.8394,30.98,1714999418371,2220000000240018725,1,2025-04-09 17:48:20
